"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045956","positive regulation of calcium ion-dependent exocytosis","7/2538","16/18805",0.4375,3.24160263987392,3.54310468564496,0.00303012489389251,0.0279914758219549,0.0220973105355384,"ZP3/SYT7/SYT4/CDK5R2/RPH3A/KCNB1/SYT10",7
"GO:1904948","midbrain dopaminergic neuron differentiation","7/2538","16/18805",0.4375,3.24160263987392,3.54310468564496,0.00303012489389251,0.0279914758219549,0.0220973105355384,"WNT2/WNT3/WNT5A/SFRP1/LMX1A/WNT1/DKK1",7
"GO:0050796","regulation of insulin secretion","37/2538","174/18805",0.21264367816092,1.57555727652328,3.01274439335804,0.00303666753800758,0.0280089564799688,0.0221111102912553,"PDX1/SOX4/ABCC8/ADRA2A/VSNL1/GNA11/IL1B/DRD2/ADCY5/CCL5/F2RL2/SSTR5/IL6/INHBB/PRKCB/BLK/C1QTNF12/ABCA12/UCN3/NR1H4/NR0B2/SFRP1/KCNJ11/SYT7/CHGA/SNAP25/KCNA5/GPER1/CNR1/EPHA5/KCNB1/GNAO1/NEUROD1/FFAR2/ADRA2C/CASR/GCG",37
"GO:0045930","negative regulation of mitotic cell cycle","49/2538","246/18805",0.199186991869919,1.47585160839788,2.96741990850535,0.00306919955353843,0.0282225784900182,0.0222797499129499,"INHBA/CCND1/TRIP13/PRKDC/SPDL1/CDC6/BMP7/CHEK1/MTBP/NUF2/PKMYT1/MAD2L1/BRCA1/SKA3/TICRR/CDK1/RBL1/IER3/CDKN2B/E2F7/CLSPN/CENPF/CCNB1/DTL/PLK1/EZH2/BUB1B/SPC25/BLM/BIRC5/KLF4/FANCD2/BCL2/BUB1/FAM107A/FBXO5/BRINP3/FOXC1/GFI1B/ORC1/ZWINT/TTK/NDC80/CDC20/SPC24/KNL1/AURKB/SKA1/FHL1",49
"GO:0050817","coagulation","49/2538","246/18805",0.199186991869919,1.47585160839788,2.96741990850535,0.00306919955353843,0.0282225784900182,0.0222797499129499,"FAP/PLAU/COMP/SLC7A11/SERPINE1/PDPN/ITGA2/IL6R/ANGPT2/P2RY1/CD36/ADRA2A/SHH/F2R/P2RY12/SCUBE1/F7/F2RL2/P2RX1/COL3A1/KLKB1/IL6/PLCG2/NOS3/SERPINE2/TSPAN32/F5/C4BPB/PAPSS2/TYRO3/SERPINA10/TFPI2/CEACAM1/ADAMTS18/ADTRP/HBB/PIK3CG/PDIA2/SAA1/SERPIND1/CTSG/ADRA2C/ANGPTL7/ANGPTL1/MYL9/PF4/KNG1/SLC6A4/ANXA8",49
"GO:0034765","regulation of monoatomic ion transmembrane transport","65/2538","345/18805",0.188405797101449,1.39596966686082,2.9320597365637,0.00307480640194639,0.0282310349983584,0.0222864257342616,"CEMIP/GRIN2D/TESC/GRIN2B/HOMER1/CXCL11/DHRS7C/ANK3/TLR9/ADRA2A/GRIN2A/EDNRA/AGT/CACNA1D/GRIA1/KCNJ15/NPSR1/F2R/JPH1/GSTM2/EDN3/PCSK9/JPH4/FXYD1/PLP1/THY1/P2RX1/FXYD5/FXYD3/BCL2/P2RX4/KCNIP4/CD19/RGS9/ATP1A2/DPP6/P2RX2/OSR1/CXCL10/KCNJ11/MS4A1/LRRC55/PIK3CG/KCNIP3/CCR2/FHL1/GPER1/ANK2/GRP/DPP10/KCNC1/STAC2/ATP1B2/GAL/MMP9/FGF14/CXCL9/KCNG3/NOS1/TREM2/RGS4/CALCA/KCNMB1/ADCYAP1R1/CASQ2",65
"GO:0008406","gonad development","48/2538","240/18805",0.2,1.48187549251379,2.9676329205735,0.00309054489581854,0.0283323468911949,0.0223664043810179,"INHBA/ZP3/BRCA2/ROBO2/IL1A/TLR9/CITED2/GAS2/EIF2S2/CEBPB/WNT5A/KIF18A/MMP14/WT1/FGF9/SCX/SIX4/CYP19A1/DNAAF11/SOX9/ASPM/AMH/VEGFA/TEX11/EREG/TLR3/BCL2/INHBB/NOS3/DMRTA1/ADAMTS1/TNFAIP6/ADGRG1/TCF21/FOXC1/KIT/BRIP1/OSR1/IRX5/SFRP1/VGF/MMP2/PTX3/NKX2-1/PGR/UMODL1/GFRA1/BMPR1B",48
"GO:0006721","terpenoid metabolic process","24/2538","100/18805",0.24,1.77825059101655,3.08217859255059,0.00312879757280393,0.0286394343176263,0.0226088284056237,"LRP8/DGAT2/ADH1A/PRMT3/CEL/AKR1B10/RDH5/RETSAT/UGT1A9/AKR1B15/UGT1A1/UGT1A8/CYP3A4/UGT1A7/UGT1A3/ADH1B/SDR16C5/CYP2W1/DHRS9/HMGCS2/RBP1/CRABP2/RBP2/ADH1C",24
"GO:0032943","mononuclear cell proliferation","59/2538","308/18805",0.191558441558442,1.41932879964795,2.93087028445462,0.0031807230828153,0.0290705540634242,0.0229491672631207,"SLC39A10/SLC11A1/RIPK2/SLC7A1/HSPD1/ZP3/HHLA2/IL1A/TLR9/SHH/CEBPB/TNFSF9/FCGR3A/IL1B/HELLS/LEF1/IL23A/CD55/CDKN2A/CCL5/PLCL2/CD79A/TNFRSF13B/BCL2/ZAP70/IL6/MIF/TSPAN32/CTPS1/CD22/CD19/HPRT1/CR2/LGALS9C/FCRL3/TMIGD2/TNFRSF13C/CLECL1P/PDE5A/FLT3/MS4A1/PIK3CG/IKZF3/PLA2G2D/CCR2/CD3E/IDO1/SLAMF1/LGALS9B/IGFBP2/GAL/CLEC4G/CD70/MZB1/CD209/FOXJ1/PLA2G5/IGHE/CCL19",59
"GO:0071392","cellular response to estradiol stimulus","12/2538","38/18805",0.315789473684211,2.3398034092323,3.26552224582012,0.00322169687422044,0.0294004246567117,0.0232095770029565,"ITGA2/MSX2/KIF18A/CCNA2/UGT1A1/ESR2/SFRP1/CRHBP/MMP2/GPER1/POU4F1/SSTR3",12
